Name,Born,Years,WAR,ASG,G_bat,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,OPS+,W,L,ERA,ERA+,WHIP,G_pit,GS,SV,IP,SO,Franchises
Jordan Diaz,2000,2,-0.9,0,105,321,23,73,10,28,0,19,0.227,0.276,0.358,0.635,79,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,OAK
Kolby Allard,1997,7,-1.3,0,5,5,1,1,0,0,0,0,0.2,0.2,0.2,0.4,7,11,24.0,5.99,75.0,1.445,76,42,1,272.0,227,"ATL,PHI,TEX"
Taijuan Walker,1992,12,11.2,1,61,112,6,18,1,7,0,2,0.161,0.183,0.205,0.388,3,72,63.0,4.19,98.0,1.274,217,209,0,1154.3333333333333,1002,"ARI,NYM,PHI,SEA,TOR"
Randal Grichuk,1991,11,14.6,0,1247,4222,576,1064,203,602,27,256,0.252,0.3,0.469,0.768,104,0,0.0,0.0,0.0,0.0,1,0,0,1.0,0,"ANA,ARI,COL,STL,TOR"
Hansel Robles,1990,8,2.4,0,190,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,28,26.0,4.11,103.0,1.289,411,1,43,427.3333333333333,457,"ANA,BOS,MIN,NYM"
Joe Ortiz,1990,1,-0.3,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2.0,4.23,98.0,1.254,32,0,0,44.666666666666664,27,TEX
Brandon Workman,1988,7,2.6,0,27,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,26,22.0,4.02,110.0,1.386,238,18,25,329.0,343,"BOS,CHC,PHI"
J.J. Hoover,1987,7,0.8,0,268,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,0,19,21.0,4.17,97.0,1.351,290,0,6,285.0,294,"ARI,CIN,MIL"
Dustin Garneau,1987,8,1.6,0,168,448,51,92,15,54,0,45,0.205,0.285,0.373,0.658,71,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"ANA,CHW,COL,DET,HOU,OAK"
Scott Elbert,1985,6,1.5,0,120,6,1,1,0,1,0,0,0.167,0.167,0.333,0.5,31,4,3.0,3.54,110.0,1.334,127,0,2,96.66666666666667,94,LAD
Boone Logan,1984,13,2.3,0,212,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,30,23.0,4.5,99.0,1.466,635,0,3,442.0,479,"ATL,CHW,CLE,COL,MIL,NYY"
Dallas Braden,1983,5,5.0,0,3,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,26,36.0,4.16,101.0,1.325,94,79,0,491.3333333333333,305,OAK
Cory Doyne,1981,1,-0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,14.73,34.0,2.727,5,0,0,3.6666666666666665,2,BAL
Randy Messenger,1981,5,0.2,0,142,6,0,1,0,0,0,1,0.167,0.286,0.167,0.452,25,4,12.0,4.87,89.0,1.652,173,0,2,184.66666666666666,120,"FLA,SEA,SFG"
Jonah Bayliss,1980,3,-1.1,0,46,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,4.0,6.75,66.0,1.625,61,0,0,64.0,54,"KCR,PIT"
Román Colón,1979,6,-0.3,0,46,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,8,10.0,5.19,85.0,1.511,124,8,1,187.33333333333334,120,"ATL,DET,KCR"
Jon Switzer,1979,5,-0.5,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4.0,6.2,74.0,1.794,72,0,0,69.66666666666667,46,"NYM,TBD"
Corey Patterson,1979,12,9.7,0,1230,4171,571,1050,118,431,218,206,0.252,0.29,0.4,0.691,79,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,"BAL,CHC,CIN,MIL,STL,TOR,WSN"
Will Ohman,1977,10,3.2,0,342,5,0,2,0,1,0,1,0.4,0.5,0.4,0.9,143,12,16.0,4.28,103.0,1.363,483,0,3,353.0,336,"ATL,BAL,CHC,CHW,FLA,LAD"
Scott MacRae,1974,1,0.3,0,24,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1.0,4.02,115.0,1.309,24,0,0,31.333333333333332,18,CIN
